datetime,hour,weekday,day,is_weekend,is_holiday,temperature,weather,orders_total,region_A_orders,region_B_orders,region_C_orders,region_D_orders,region_E_orders
2024-01-14 03:00:00,3,6,14,1,0,28.889845848549175,0,12,6,3,2,1,0
2024-01-14 04:00:00,4,6,14,1,0,30.791924848044015,1,9,3,2,3,0,1
2024-01-14 05:00:00,5,6,14,1,0,27.734211997462605,1,24,13,2,2,5,2
2024-01-14 06:00:00,6,6,14,1,0,29.55617855291833,1,49,5,15,16,6,7
2024-01-14 07:00:00,7,6,14,1,0,28.11164464949162,0,60,25,8,20,2,5
2024-01-14 08:00:00,8,6,14,1,0,28.711189328234845,0,110,7,52,18,5,28
2024-01-14 09:00:00,9,6,14,1,0,30.123539668648455,3,78,38,22,8,3,7
2024-01-14 10:00:00,10,6,14,1,0,25.801019494871152,0,149,34,76,37,2,0
2024-01-14 11:00:00,11,6,14,1,0,34.4502083911073,1,189,38,60,31,49,11
2024-01-14 12:00:00,12,6,14,1,0,25.07211779925037,1,271,29,136,50,20,36
2024-01-14 13:00:00,13,6,14,1,0,24.364492156679535,1,210,86,14,46,37,27
2024-01-14 14:00:00,14,6,14,1,0,31.398049667727573,0,142,51,60,14,4,13
2024-01-14 15:00:00,15,6,14,1,0,30.215141528928037,0,119,38,38,40,0,3
2024-01-14 16:00:00,16,6,14,1,0,29.628733009326464,1,112,20,25,10,47,10
2024-01-14 17:00:00,17,6,14,1,0,29.557420288575408,2,92,23,32,11,12,14
2024-01-14 18:00:00,18,6,14,1,0,27.551450132484465,2,158,31,39,46,28,14
2024-01-14 19:00:00,19,6,14,1,0,24.81203692608692,0,249,95,61,46,30,17
2024-01-14 20:00:00,20,6,14,1,0,27.646632630577855,0,223,139,34,24,20,6
2024-01-14 21:00:00,21,6,14,1,0,25.30296850402272,2,142,69,39,14,17,3
2024-01-14 22:00:00,22,6,14,1,0,30.1748697436919,1,103,16,8,53,26,0
2024-01-14 23:00:00,23,6,14,1,0,26.723223994874616,2,68,24,16,16,4,8
2024-01-15 00:00:00,0,0,15,0,1,24.602625317800058,0,32,11,12,6,0,3
2024-01-15 01:00:00,1,0,15,0,1,26.029521819212995,1,26,12,5,4,1,4
2024-01-15 02:00:00,2,0,15,0,1,28.146884316592324,1,13,6,5,1,0,1
2024-01-15 03:00:00,3,0,15,0,1,25.131181596509553,1,11,1,6,1,3,0
2024-01-15 04:00:00,4,0,15,0,1,24.26982058997001,0,17,6,6,3,1,1
2024-01-15 05:00:00,5,0,15,0,1,27.381537693082517,0,36,18,4,1,12,1
2024-01-15 06:00:00,6,0,15,0,1,27.299244363728477,1,54,20,20,7,7,0
2024-01-15 07:00:00,7,0,15,0,1,24.957264585182717,0,91,32,28,6,23,2
2024-01-15 08:00:00,8,0,15,0,1,24.97861609274569,0,115,23,52,17,4,19
2024-01-15 09:00:00,9,0,15,0,1,27.001411734273425,3,80,49,16,1,5,9
2024-01-15 10:00:00,10,0,15,0,1,21.8744404095595,0,166,56,76,12,12,10
2024-01-15 11:00:00,11,0,15,0,1,21.909640814549405,2,225,4,53,69,62,37
2024-01-15 12:00:00,12,0,15,0,1,23.889951968919227,0,238,16,38,136,36,12
2024-01-15 13:00:00,13,0,15,0,1,25.318116070066697,1,225,80,71,31,22,21
2024-01-15 14:00:00,14,0,15,0,1,26.804280124270598,3,82,20,18,26,8,10
2024-01-15 15:00:00,15,0,15,0,1,30.210659608127106,0,144,58,29,36,14,7
2024-01-15 16:00:00,16,0,15,0,1,28.270543607047312,0,124,34,31,41,10,8
2024-01-15 17:00:00,17,0,15,0,1,25.13066980545829,0,131,47,53,1,8,22
2024-01-15 18:00:00,18,0,15,0,1,25.46631093872137,0,194,83,61,9,29,12
2024-01-15 19:00:00,19,0,15,0,1,22.428605779739936,1,274,60,38,72,83,21
2024-01-15 20:00:00,20,0,15,0,1,25.29345555904784,2,233,86,75,45,0,27
2024-01-15 21:00:00,21,0,15,0,1,24.39579356631832,0,177,45,59,33,15,25
2024-01-15 22:00:00,22,0,15,0,1,26.142679745387106,0,116,30,7,71,4,4
2024-01-15 23:00:00,23,0,15,0,1,22.605572524326774,0,79,21,20,20,15,3
2024-01-16 00:00:00,0,1,16,0,0,26.558039542723517,1,42,6,9,6,14,7
2024-01-16 01:00:00,1,1,16,0,0,29.510951384023993,0,11,1,5,4,0,1
2024-01-16 02:00:00,2,1,16,0,0,24.499195490256596,1,11,9,2,0,0,0
2024-01-16 03:00:00,3,1,16,0,0,25.943365683218094,1,8,1,4,1,1,1
2024-01-16 04:00:00,4,1,16,0,0,26.721437008108328,1,11,2,1,8,0,0
2024-01-16 05:00:00,5,1,16,0,0,23.360144710689127,0,19,7,2,7,3,0
2024-01-16 06:00:00,6,1,16,0,0,25.148917883001815,1,42,17,17,5,0,3
2024-01-16 07:00:00,7,1,16,0,0,24.427291806996816,0,48,12,22,3,6,5
2024-01-16 08:00:00,8,1,16,0,0,24.595463558205246,0,80,9,26,24,18,3
2024-01-16 09:00:00,9,1,16,0,0,21.896379691155154,2,83,20,2,19,38,4
2024-01-16 10:00:00,10,1,16,0,0,24.20197309530025,1,126,19,56,11,32,8
2024-01-16 11:00:00,11,1,16,0,0,25.535537348534106,0,178,45,3,92,30,8
2024-01-16 12:00:00,12,1,16,0,0,28.308146190708595,0,210,48,54,63,38,7
2024-01-16 13:00:00,13,1,16,0,0,26.745780340576555,0,173,109,10,38,6,10
2024-01-16 14:00:00,14,1,16,0,0,30.24085393848319,0,113,19,27,29,26,12
2024-01-16 15:00:00,15,1,16,0,0,21.392695389135337,0,88,20,8,28,29,3
2024-01-16 16:00:00,16,1,16,0,0,26.225230900561378,0,88,32,18,6,9,23
2024-01-16 17:00:00,17,1,16,0,0,24.07193190591895,0,84,19,23,38,0,4
2024-01-16 18:00:00,18,1,16,0,0,30.005064149250707,1,161,21,71,45,4,20
2024-01-16 19:00:00,19,1,16,0,0,20.924629085327773,1,185,84,8,9,65,19
2024-01-16 20:00:00,20,1,16,0,0,20.74435269678837,1,174,50,46,9,17,52
2024-01-16 21:00:00,21,1,16,0,0,21.379466808746464,0,138,9,105,16,6,2
2024-01-16 22:00:00,22,1,16,0,0,16.720222873305133,3,65,14,11,16,19,5
2024-01-16 23:00:00,23,1,16,0,0,21.42905559078575,2,48,17,15,5,2,9
2024-01-17 00:00:00,0,2,17,0,0,20.643485107161318,2,22,12,6,0,1,3
2024-01-17 01:00:00,1,2,17,0,0,23.286785220047594,2,13,4,4,1,0,4
2024-01-17 02:00:00,2,2,17,0,0,23.775757383892827,2,7,2,5,0,0,0
2024-01-17 03:00:00,3,2,17,0,0,28.294058879088603,1,8,3,2,1,2,0
2024-01-17 04:00:00,4,2,17,0,0,25.432052558561473,0,10,3,1,3,0,3
2024-01-17 05:00:00,5,2,17,0,0,20.765488992468374,1,15,8,4,2,0,1
2024-01-17 06:00:00,6,2,17,0,0,19.716565534929725,1,32,2,14,7,6,3
2024-01-17 07:00:00,7,2,17,0,0,23.80337375373695,1,40,11,11,18,0,0
2024-01-17 08:00:00,8,2,17,0,0,18.282926820768083,1,79,3,8,12,15,41
2024-01-17 09:00:00,9,2,17,0,0,27.654222850523837,0,98,29,16,11,10,32
2024-01-17 10:00:00,10,2,17,0,0,25.6146033149365,0,106,28,60,11,2,5
2024-01-17 11:00:00,11,2,17,0,0,20.585415048643156,2,142,36,48,35,21,2
2024-01-17 12:00:00,12,2,17,0,0,16.770426468977888,1,176,47,35,27,30,37
2024-01-17 13:00:00,13,2,17,0,0,25.88857055844532,1,166,54,22,17,23,50
2024-01-17 14:00:00,14,2,17,0,0,21.40069891967058,0,120,54,36,12,13,5
2024-01-17 15:00:00,15,2,17,0,0,25.37538034358268,0,99,67,18,11,0,3
2024-01-17 16:00:00,16,2,17,0,0,16.79651559036021,2,58,31,5,16,4,2
2024-01-17 17:00:00,17,2,17,0,0,19.69980111854401,1,98,42,41,5,5,5
2024-01-17 18:00:00,18,2,17,0,0,21.432051603701545,1,138,32,56,4,31,15
2024-01-17 19:00:00,19,2,17,0,0,21.47592951405126,0,217,29,112,31,40,5
2024-01-17 20:00:00,20,2,17,0,0,19.903737651403148,1,183,72,25,82,4,0
2024-01-17 21:00:00,21,2,17,0,0,23.041715473391605,0,120,34,35,22,20,9
2024-01-17 22:00:00,22,2,17,0,0,17.88982742695948,1,79,6,64,2,7,0
2024-01-17 23:00:00,23,2,17,0,0,20.585370855683657,0,63,18,29,6,9,1
2024-01-18 00:00:00,0,3,18,0,0,21.293520464377696,0,22,1,9,0,8,4
2024-01-18 01:00:00,1,3,18,0,0,22.396384075613856,1,13,3,3,3,4,0
2024-01-18 02:00:00,2,3,18,0,0,22.90866201685968,2,7,0,4,1,1,1
2024-01-18 03:00:00,3,3,18,0,0,17.32096275640344,0,7,0,3,3,1,0
2024-01-18 04:00:00,4,3,18,0,0,16.013946019902363,2,6,2,0,3,0,1
2024-01-18 05:00:00,5,3,18,0,0,24.371052334597444,0,24,6,7,4,4,3
2024-01-18 06:00:00,6,3,18,0,0,21.457037038543316,0,35,13,11,8,2,1
2024-01-18 07:00:00,7,3,18,0,0,18.137054257980004,0,47,19,20,2,5,1
2024-01-18 08:00:00,8,3,18,0,0,24.958740298708662,0,84,33,20,22,4,5
2024-01-18 09:00:00,9,3,18,0,0,20.57543630028249,1,110,66,29,6,6,3
2024-01-18 10:00:00,10,3,18,0,0,23.689795349728108,0,106,34,25,27,9,11
2024-01-18 11:00:00,11,3,18,0,0,20.278319843195657,0,186,72,26,57,30,1
2024-01-18 12:00:00,12,3,18,0,0,26.18224377464596,2,144,26,47,17,25,29
2024-01-18 13:00:00,13,3,18,0,0,25.190638897722575,0,176,41,106,23,0,6
2024-01-18 14:00:00,14,3,18,0,0,19.102726805462236,1,112,30,30,36,5,11
2024-01-18 15:00:00,15,3,18,0,0,22.689727205703576,0,119,39,15,22,20,23
2024-01-18 16:00:00,16,3,18,0,0,21.636935206423395,1,78,42,4,2,27,3
2024-01-18 17:00:00,17,3,18,0,0,23.73289858912881,0,77,27,33,0,13,4
2024-01-18 18:00:00,18,3,18,0,0,16.658839268109418,0,122,42,43,22,9,6
2024-01-18 19:00:00,19,3,18,0,0,21.538784526874732,0,206,105,76,11,12,2
2024-01-18 20:00:00,20,3,18,0,0,22.583344425841297,0,209,35,71,6,44,53
2024-01-18 21:00:00,21,3,18,0,0,15.0,0,130,65,40,4,5,16
2024-01-18 22:00:00,22,3,18,0,0,15.714460098492216,1,75,52,7,9,4,3
2024-01-18 23:00:00,23,3,18,0,0,15.0,2,50,16,25,4,5,0
2024-01-19 00:00:00,0,4,19,0,0,18.313926973741598,2,22,7,9,2,1,3
2024-01-19 01:00:00,1,4,19,0,0,21.20439889987447,1,20,2,7,4,7,0
2024-01-19 02:00:00,2,4,19,0,0,23.488920924767605,0,17,8,7,2,0,0
2024-01-19 03:00:00,3,4,19,0,0,19.13467005117212,0,8,2,2,3,1,0
2024-01-19 04:00:00,4,4,19,0,0,23.7292318834573,0,13,6,0,2,1,4
2024-01-19 05:00:00,5,4,19,0,0,15.0,0,15,4,6,4,1,0
2024-01-19 06:00:00,6,4,19,0,0,15.0,1,23,10,6,2,5,0
2024-01-19 07:00:00,7,4,19,0,0,18.47257470053251,1,55,14,15,2,22,2
2024-01-19 08:00:00,8,4,19,0,0,19.724320249952527,0,69,23,26,8,12,0
2024-01-19 09:00:00,9,4,19,0,0,18.407435272415885,0,105,21,51,3,20,10
2024-01-19 10:00:00,10,4,19,0,0,15.0,2,102,33,24,10,19,16
2024-01-19 11:00:00,11,4,19,0,0,18.10643939930426,1,169,84,37,13,26,9
2024-01-19 12:00:00,12,4,19,0,0,15.0,0,167,52,45,5,63,2
2024-01-19 13:00:00,13,4,19,0,0,20.253115570333517,2,161,56,24,33,35,13
2024-01-19 14:00:00,14,4,19,0,0,19.27981113766556,3,68,26,27,11,0,4
2024-01-19 15:00:00,15,4,19,0,0,15.296814884080398,0,112,37,33,26,9,7
2024-01-19 16:00:00,16,4,19,0,0,16.511815543399948,0,78,12,46,8,6,6
2024-01-19 17:00:00,17,4,19,0,0,15.0,1,92,18,13,35,4,22
2024-01-19 18:00:00,18,4,19,0,0,17.74089489631501,2,128,34,22,28,41,3
2024-01-19 19:00:00,19,4,19,0,0,20.7329224699619,2,178,23,106,16,3,30
2024-01-19 20:00:00,20,4,19,0,0,15.0,0,175,56,57,28,6,28
2024-01-19 21:00:00,21,4,19,0,0,19.258395836430658,0,137,61,44,8,5,19
2024-01-19 22:00:00,22,4,19,0,0,16.095690128690975,1,87,22,14,29,22,0
2024-01-19 23:00:00,23,4,19,0,0,15.248608135111729,1,48,13,7,6,10,12
2024-01-20 00:00:00,0,5,20,1,0,17.247460665362386,0,36,10,17,8,0,1
2024-01-20 01:00:00,1,5,20,1,0,15.0,2,21,7,8,2,0,4
2024-01-20 02:00:00,2,5,20,1,0,15.791956281730737,1,12,4,5,1,2,0
2024-01-20 03:00:00,3,5,20,1,0,15.0,2,9,5,3,1,0,0
2024-01-20 04:00:00,4,5,20,1,0,23.23373096755939,2,10,3,4,2,1,0
2024-01-20 05:00:00,5,5,20,1,0,17.389544822037987,1,17,7,9,1,0,0
2024-01-20 06:00:00,6,5,20,1,0,15.129363861452532,0,36,19,7,6,2,2
2024-01-20 07:00:00,7,5,20,1,0,17.815858163678527,1,63,36,12,1,7,7
2024-01-20 08:00:00,8,5,20,1,0,16.78290831486029,0,81,33,30,9,9,0
2024-01-20 09:00:00,9,5,20,1,0,16.403557798487984,1,109,42,6,21,5,35
2024-01-20 10:00:00,10,5,20,1,0,18.85614499965735,0,132,55,10,22,20,25
2024-01-20 11:00:00,11,5,20,1,0,19.233954523969746,1,197,55,70,30,40,2
2024-01-20 12:00:00,12,5,20,1,0,15.318326613418945,0,218,52,47,45,27,47
2024-01-20 13:00:00,13,5,20,1,0,15.131390094502775,0,224,6,95,48,15,60
2024-01-20 14:00:00,14,5,20,1,0,15.983324465655151,0,109,44,16,4,13,32
2024-01-20 15:00:00,15,5,20,1,0,15.0,0,100,47,24,11,2,16
2024-01-20 16:00:00,16,5,20,1,0,15.0,1,91,20,50,10,9,2
2024-01-20 17:00:00,17,5,20,1,0,20.761764581661893,1,105,28,26,6,10,35
2024-01-20 18:00:00,18,5,20,1,0,21.54819746104961,1,165,18,53,24,69,1
2024-01-20 19:00:00,19,5,20,1,0,15.81897742320201,0,247,37,61,51,88,10
2024-01-20 20:00:00,20,5,20,1,0,18.249189927603037,0,210,33,52,42,55,28
2024-01-20 21:00:00,21,5,20,1,0,17.407348820089688,0,176,24,19,100,5,28
2024-01-20 22:00:00,22,5,20,1,0,25.66496941834459,0,122,60,16,15,9,22
2024-01-20 23:00:00,23,5,20,1,0,19.74243312988847,2,57,2,19,28,8,0
2024-01-21 00:00:00,0,6,21,1,0,15.955993187713318,0,34,7,15,10,0,2
2024-01-21 01:00:00,1,6,21,1,0,15.0,0,18,11,2,0,1,4
2024-01-21 02:00:00,2,6,21,1,0,15.0,0,5,4,0,1,0,0
2024-01-21 03:00:00,3,6,21,1,0,16.822219780982017,0,11,6,1,3,1,0
2024-01-21 04:00:00,4,6,21,1,0,15.0,1,10,2,3,0,3,2
2024-01-21 05:00:00,5,6,21,1,0,15.0,1,18,5,6,0,1,6
2024-01-21 06:00:00,6,6,21,1,0,15.0,0,43,16,8,7,9,3
2024-01-21 07:00:00,7,6,21,1,0,15.0,0,46,9,14,15,6,2
2024-01-21 08:00:00,8,6,21,1,0,21.07348444222603,0,104,47,5,14,36,2
2024-01-21 09:00:00,9,6,21,1,0,18.619066427349743,0,102,16,7,9,59,11
2024-01-21 10:00:00,10,6,21,1,0,15.91300420568365,0,127,63,40,15,8,1
2024-01-21 11:00:00,11,6,21,1,0,20.340219707904648,3,154,44,33,45,27,5
2024-01-21 12:00:00,12,6,21,1,0,16.096650346516846,1,178,45,33,32,31,37
2024-01-21 13:00:00,13,6,21,1,0,15.0,1,182,1,137,14,14,16
2024-01-21 14:00:00,14,6,21,1,0,20.36432369728457,0,163,74,37,35,5,12
2024-01-21 15:00:00,15,6,21,1,0,17.37793480594111,0,103,6,30,43,6,18
2024-01-21 16:00:00,16,6,21,1,0,15.0,1,106,24,28,43,6,5
2024-01-21 17:00:00,17,6,21,1,0,15.12480828592893,1,111,6,35,39,29,2
2024-01-21 18:00:00,18,6,21,1,0,15.0,1,156,20,31,27,40,38
2024-01-21 19:00:00,19,6,21,1,0,15.0,0,217,21,62,76,10,48
2024-01-21 20:00:00,20,6,21,1,0,18.381606434735843,1,203,30,70,69,11,23
2024-01-21 21:00:00,21,6,21,1,0,21.30183501048861,0,182,81,48,1,25,27
2024-01-21 22:00:00,22,6,21,1,0,15.0,2,94,54,23,8,3,6
2024-01-21 23:00:00,23,6,21,1,0,17.20567115800972,1,47,16,3,10,15,3
2024-01-22 00:00:00,0,0,22,0,0,15.0,1,25,13,9,2,1,0
2024-01-22 01:00:00,1,0,22,0,0,15.0,0,25,7,4,5,7,2
2024-01-22 02:00:00,2,0,22,0,0,15.0,1,7,4,1,2,0,0
2024-01-22 03:00:00,3,0,22,0,0,15.0,0,13,4,5,3,1,0
2024-01-22 04:00:00,4,0,22,0,0,15.53294792445129,0,6,1,1,0,3,1
2024-01-22 05:00:00,5,0,22,0,0,15.0,0,16,5,6,3,2,0
2024-01-22 06:00:00,6,0,22,0,0,16.152112214448834,1,38,8,11,9,5,5
2024-01-22 07:00:00,7,0,22,0,0,15.167809267871514,0,50,10,23,10,7,0
2024-01-22 08:00:00,8,0,22,0,0,15.0,0,61,10,10,22,2,17
2024-01-22 09:00:00,9,0,22,0,0,15.0,2,84,39,31,12,1,1
2024-01-22 10:00:00,10,0,22,0,0,15.0,0,90,3,8,53,20,6
2024-01-22 11:00:00,11,0,22,0,0,17.503213606277935,1,171,24,29,63,52,3
2024-01-22 12:00:00,12,0,22,0,0,16.721275555535087,0,206,65,49,18,46,28
2024-01-22 13:00:00,13,0,22,0,0,15.0,0,169,44,9,50,29,37
2024-01-22 14:00:00,14,0,22,0,0,15.481725081811039,1,112,58,7,31,7,9
2024-01-22 15:00:00,15,0,22,0,0,17.42161229447582,0,102,25,47,3,27,0
2024-01-22 16:00:00,16,0,22,0,0,15.0,0,73,18,23,13,19,0
2024-01-22 17:00:00,17,0,22,0,0,16.76722456176749,1,76,17,35,12,12,0
2024-01-22 18:00:00,18,0,22,0,0,15.0,1,118,50,8,21,0,39
2024-01-22 19:00:00,19,0,22,0,0,16.82163737216031,1,178,60,52,10,35,21
2024-01-22 20:00:00,20,0,22,0,0,15.0,0,195,42,54,66,10,23
2024-01-22 21:00:00,21,0,22,0,0,15.0,0,148,79,37,6,14,12
2024-01-22 22:00:00,22,0,22,0,0,15.0,1,78,17,7,32,16,6
2024-01-22 23:00:00,23,0,22,0,0,15.208536283218272,1,62,6,14,17,16,9
2024-01-23 00:00:00,0,1,23,0,0,15.833948551481711,2,25,2,11,7,4,1
2024-01-23 01:00:00,1,1,23,0,0,15.0,2,12,3,4,1,1,3
2024-01-23 02:00:00,2,1,23,0,0,16.953830395414666,2,6,3,1,2,0,0
2024-01-23 03:00:00,3,1,23,0,0,15.0,0,5,0,2,2,1,0
2024-01-23 04:00:00,4,1,23,0,0,15.0,0,10,7,1,1,1,0
2024-01-23 05:00:00,5,1,23,0,0,15.0,1,16,3,5,7,1,0
2024-01-23 06:00:00,6,1,23,0,0,15.0,0,44,11,8,12,3,10
2024-01-23 07:00:00,7,1,23,0,0,15.151713798130665,0,49,14,7,11,16,1
2024-01-23 08:00:00,8,1,23,0,0,15.0,2,63,21,13,16,5,8
2024-01-23 09:00:00,9,1,23,0,0,15.0,2,94,22,7,28,6,31
2024-01-23 10:00:00,10,1,23,0,0,18.02040147607941,0,94,36,23,8,21,6
2024-01-23 11:00:00,11,1,23,0,0,15.0,0,159,48,51,21,35,4
2024-01-23 12:00:00,12,1,23,0,0,17.507076336195425,0,154,70,21,33,29,1
2024-01-23 13:00:00,13,1,23,0,0,15.0,2,148,44,14,43,19,28
2024-01-23 14:00:00,14,1,23,0,0,16.590935582181935,2,88,35,26,8,3,16
2024-01-23 15:00:00,15,1,23,0,0,19.328132612218127,0,106,18,67,4,14,3
2024-01-23 16:00:00,16,1,23,0,0,15.0,0,75,24,20,9,22,0
2024-01-23 17:00:00,17,1,23,0,0,15.0,2,70,43,5,11,4,7
2024-01-23 18:00:00,18,1,23,0,0,16.744921033995883,0,140,16,23,4,78,19
2024-01-23 19:00:00,19,1,23,0,0,15.0,1,192,34,87,52,13,6
2024-01-23 20:00:00,20,1,23,0,0,16.137797117515685,3,139,78,12,36,12,1
2024-01-23 21:00:00,21,1,23,0,0,15.0,0,119,34,34,16,23,12
2024-01-23 22:00:00,22,1,23,0,0,15.297822381501245,1,87,21,43,6,16,1
2024-01-23 23:00:00,23,1,23,0,0,15.0,0,50,13,14,5,11,7
2024-01-24 00:00:00,0,2,24,0,0,18.558127231296687,0,32,4,13,1,5,9
2024-01-24 01:00:00,1,2,24,0,0,15.827543973137765,2,5,4,1,0,0,0
2024-01-24 02:00:00,2,2,24,0,0,16.08734646981239,0,10,2,5,1,2,0
2024-01-24 03:00:00,3,2,24,0,0,15.0,4,6,2,2,1,0,1
2024-01-24 04:00:00,4,2,24,0,0,15.0,1,11,4,4,3,0,0
2024-01-24 05:00:00,5,2,24,0,0,15.0,0,17,5,4,1,2,5
2024-01-24 06:00:00,6,2,24,0,0,16.30647302118351,0,46,8,21,1,7,9
2024-01-24 07:00:00,7,2,24,0,0,15.0,0,63,14,6,9,13,21
2024-01-24 08:00:00,8,2,24,0,0,16.021247040567157,0,84,4,35,24,3,18
2024-01-24 09:00:00,9,2,24,0,0,21.39365332029677,0,86,24,24,24,6,8
2024-01-24 10:00:00,10,2,24,0,0,17.797102275818435,0,109,24,21,14,35,15
2024-01-24 11:00:00,11,2,24,0,0,15.0,0,155,24,46,26,39,20
2024-01-24 12:00:00,12,2,24,0,0,18.822165759153776,1,170,47,63,32,23,5
2024-01-24 13:00:00,13,2,24,0,0,15.0,1,152,22,40,16,5,69
2024-01-24 14:00:00,14,2,24,0,0,15.0,1,110,27,27,42,9,5
2024-01-24 15:00:00,15,2,24,0,0,15.0,0,98,4,42,4,25,23
2024-01-24 16:00:00,16,2,24,0,0,15.0,0,88,21,10,15,25,17
2024-01-24 17:00:00,17,2,24,0,0,15.0,1,73,32,18,13,10,0
2024-01-24 18:00:00,18,2,24,0,0,15.395996874677975,0,147,62,23,26,34,2
2024-01-24 19:00:00,19,2,24,0,0,20.393007404739617,0,181,82,79,11,4,5
2024-01-24 20:00:00,20,2,24,0,0,16.3681651619093,2,171,73,65,24,2,7
2024-01-24 21:00:00,21,2,24,0,0,15.0,1,120,30,43,15,14,18
2024-01-24 22:00:00,22,2,24,0,0,17.925169183920115,1,89,35,18,15,21,0
2024-01-24 23:00:00,23,2,24,0,0,15.0,0,48,18,8,4,7,11
2024-01-25 00:00:00,0,3,25,0,0,16.19627851137416,1,23,6,1,1,10,5
2024-01-25 01:00:00,1,3,25,0,0,17.82935902959891,1,16,7,5,0,4,0
2024-01-25 02:00:00,2,3,25,0,0,15.0,1,10,3,2,3,0,2
2024-01-25 03:00:00,3,3,25,0,0,19.004847218699005,1,11,1,5,2,3,0
2024-01-25 04:00:00,4,3,25,0,0,16.618563014624158,2,9,1,5,1,1,1
2024-01-25 05:00:00,5,3,25,0,0,15.0,1,22,13,5,3,1,0
2024-01-25 06:00:00,6,3,25,0,0,17.562541333346832,0,39,23,7,1,2,6
2024-01-25 07:00:00,7,3,25,0,0,22.50790289359294,1,52,30,3,17,1,1
2024-01-25 08:00:00,8,3,25,0,0,16.27376021950761,1,68,20,22,9,12,5
2024-01-25 09:00:00,9,3,25,0,0,16.505866433788142,1,105,52,27,13,12,1
2024-01-25 10:00:00,10,3,25,0,0,15.0,0,96,29,43,7,4,13
2024-01-25 11:00:00,11,3,25,0,0,15.0,0,189,61,45,61,20,2
2024-01-25 12:00:00,12,3,25,0,0,18.35555287320673,2,145,30,24,4,53,34
2024-01-25 13:00:00,13,3,25,0,0,15.0,1,156,87,35,15,8,11
2024-01-25 14:00:00,14,3,25,0,0,16.151620841291678,2,98,27,15,12,33,11
2024-01-25 15:00:00,15,3,25,0,0,15.0,1,79,19,12,30,15,3
2024-01-25 16:00:00,16,3,25,0,0,17.448999014247505,1,74,26,23,11,9,5
2024-01-25 17:00:00,17,3,25,0,0,17.051642699840592,1,98,28,37,8,19,6
2024-01-25 18:00:00,18,3,25,0,0,19.20255459089002,2,113,27,10,24,7,45
2024-01-25 19:00:00,19,3,25,0,0,15.0,1,173,50,58,54,10,1
2024-01-25 20:00:00,20,3,25,0,0,15.360899265530614,1,190,66,10,38,63,13
2024-01-25 21:00:00,21,3,25,0,0,15.0,0,118,18,55,13,14,18
2024-01-25 22:00:00,22,3,25,0,0,15.0,0,94,14,17,30,27,6
2024-01-25 23:00:00,23,3,25,0,0,17.428344519735557,1,51,2,22,7,4,16
2024-01-26 00:00:00,0,4,26,0,0,18.61071181209167,0,32,5,10,13,1,3
2024-01-26 01:00:00,1,4,26,0,0,15.0,0,16,10,3,1,1,1
2024-01-26 02:00:00,2,4,26,0,0,19.037144753295856,0,15,1,7,5,2,0
2024-01-26 03:00:00,3,4,26,0,0,20.540511932873933,0,5,2,1,2,0,0
2024-01-26 04:00:00,4,4,26,0,0,17.759823748106843,0,8,4,2,0,1,1
2024-01-26 05:00:00,5,4,26,0,0,22.19647297954534,0,24,6,7,3,3,5
2024-01-26 06:00:00,6,4,26,0,0,15.0,2,23,6,4,5,5,3
2024-01-26 07:00:00,7,4,26,0,0,15.0,1,56,11,10,6,21,8
2024-01-26 08:00:00,8,4,26,0,0,15.0,0,96,30,22,40,4,0
2024-01-26 09:00:00,9,4,26,0,0,21.246871048247392,0,106,35,10,33,3,25
2024-01-26 10:00:00,10,4,26,0,0,18.771576526172257,1,97,56,3,26,10,2
2024-01-26 11:00:00,11,4,26,0,0,16.69209080370544,0,161,58,57,31,3,12
2024-01-26 12:00:00,12,4,26,0,0,17.749735935209983,2,137,47,3,16,70,1
2024-01-26 13:00:00,13,4,26,0,0,15.0,1,175,103,29,29,8,6
2024-01-26 14:00:00,14,4,26,0,0,24.350900838377548,1,101,48,17,7,11,18
2024-01-26 15:00:00,15,4,26,0,0,17.45413014301333,0,96,31,13,33,14,5
2024-01-26 16:00:00,16,4,26,0,0,17.448076847747462,1,69,10,24,19,16,0
2024-01-26 17:00:00,17,4,26,0,0,19.35121830317194,0,85,16,13,15,36,5
2024-01-26 18:00:00,18,4,26,0,0,18.671568080640434,2,118,37,33,33,15,0
2024-01-26 19:00:00,19,4,26,0,0,17.955406238960197,1,169,61,29,12,32,35
2024-01-26 20:00:00,20,4,26,0,0,15.0,0,205,81,26,36,41,21
2024-01-26 21:00:00,21,4,26,0,0,18.810345415407678,0,151,25,45,41,29,11
2024-01-26 22:00:00,22,4,26,0,0,23.098977687197376,0,93,15,33,10,15,20
2024-01-26 23:00:00,23,4,26,0,0,21.54670293057491,1,50,7,19,21,3,0
2024-01-27 00:00:00,0,5,27,1,0,22.348111625144245,0,37,8,12,13,1,3
2024-01-27 01:00:00,1,5,27,1,0,16.093579602605203,1,13,2,4,1,4,2
2024-01-27 02:00:00,2,5,27,1,0,15.0,0,9,1,1,4,3,0
2024-01-27 03:00:00,3,5,27,1,0,17.368895529578175,1,7,3,3,1,0,0
2024-01-27 04:00:00,4,5,27,1,0,17.973776733479564,2,10,4,1,4,0,1
2024-01-27 05:00:00,5,5,27,1,0,21.150070063871027,1,26,4,3,6,5,8
2024-01-27 06:00:00,6,5,27,1,0,15.0,1,38,22,6,5,3,2
